method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,training_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
baseline,0.0001,True,0.05,0,None,0,None,495000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,354.3855822086334,354.3855822086334,10.355633735656738,121290.3359375,0.5487827272727273,0.6877917483609254,0.580529124114464,0.013581818181818181,0.0,nan,0.5785499202551834,0.710045057177715,0.6164025708264609
baseline_Golatkar,0.0001,True,0.05,0,495000,0,None,495000,1,targeted_informed,0,SGD,1.0,False,512,20,100,1,361.7759506702423,361.7759506702423,83.023193359375,3435566.0,0.5303890909090909,0.6638292998471986,0.5094996813733279,0.3378,0.0,nan,0.5423485380116959,0.6890917911273595,0.4850329047254764
baseline,0.0001,True,0.01,0,None,0,None,99000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,363.504292011261,363.504292011261,10.224991798400879,114678.90625,0.58143,0.654885696960339,0.6133981233676093,0.2924040404040404,0.0,nan,0.583455463728191,0.6637410112117547,0.6136172478442501
baseline_Golatkar,0.0001,True,0.01,0,99000,0,None,99000,1,targeted_informed,0,SGD,1.0,False,512,20,100,1,371.3500199317932,371.3500199317932,82.67066192626953,3715241.0,0.5301427272727273,0.6617871569646876,0.510115955896985,0.48735353535353537,0.0,nan,0.5323219059279666,0.6741160181223883,0.5039041542160361
baseline,0.0001,True,0.05,0,None,0,None,495000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,356.66365122795105,356.66365122795105,10.355633735656738,121290.3359375,0.5487827272727273,0.6877917483609254,0.580529124114464,0.013581818181818181,0.0,nan,0.5785499202551834,0.710045057177715,0.6164025708264609
baseline_Golatkar,0.0001,True,0.05,0,495000,0,None,495000,1,targeted_informed,0,SGD,1.0,False,512,20,100,2,363.0616273880005,363.0616273880005,69.1490707397461,5195906.0,0.47835636363636364,0.0875222232470271,0.5151314067916134,0.9898,0.0,nan,0.451677086656034,0.08864226177484928,0.5055637814424032
baseline,0.0001,True,0.1,0,None,0,None,990000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,328.5446264743805,328.5446264743805,10.904176712036133,89218.28125,0.5360481818181818,0.6805321594926044,0.5423668964044275,0.0024626262626262626,0.0,nan,0.5961205387205387,0.7258332770813624,0.6316183174257411
baseline_Golatkar,0.0001,True,0.1,0,495000,0,None,990000,2,targeted_informed,0,SGD,1.0,False,512,20,0.01,0,340.70843148231506,340.70843148231506,10.820396423339844,11904.40234375,0.537340909090909,0.6782342382669381,0.544229372475845,0.003322222222222222,0.0,nan,0.5974012345679013,0.7230321014855478,0.6326178399527624
baseline,0.0001,True,0.01,0,None,0,None,99000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,360.46648359298706,360.46648359298706,10.224991798400879,114678.90625,0.58143,0.654885696960339,0.6133981233676093,0.2924040404040404,0.0,nan,0.583455463728191,0.6637410112117547,0.6136172478442501
baseline_Golatkar,0.0001,True,0.01,0,99000,0,None,99000,1,targeted_informed,0,SGD,1.0,False,512,20,100,2,368.99067878723145,368.99067878723145,68.68510437011719,5181733.5,0.47842545454545454,0.08565982769226846,0.5161549868184663,0.9971111111111111,0.0,nan,0.473547903275176,0.0886808298693626,0.5134841999064955
baseline,0.0001,True,0.05,0,None,0,None,495000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,346.5186769962311,346.5186769962311,10.355633735656738,121290.3359375,0.5487827272727273,0.6877917483609254,0.580529124114464,0.013581818181818181,0.0,nan,0.5785499202551834,0.710045057177715,0.6164025708264609
baseline_Golatkar,0.0001,True,0.05,0,247500,0,None,495000,2,targeted_informed,0,SGD,1.0,False,512,20,0.01,0,359.88481163978577,359.88481163978577,10.35863208770752,1993.0550537109375,0.5529990909090909,0.6827856229988666,0.5811431463482704,0.018945454545454547,0.0,nan,0.5828347687400319,0.7042558200171004,0.6166704515931374
baseline,0.0001,True,0.01,0,None,0,None,99000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,363.744754076004,363.744754076004,10.224991798400879,114678.90625,0.58143,0.654885696960339,0.6133981233676093,0.2924040404040404,0.0,nan,0.583455463728191,0.6637410112117547,0.6136172478442501
